/root/Desktop/data/IMG/center_2020_04_16_11_55_12_802.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_12_802.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_12_802.jpg,0,0,0,2.440144E-06
/root/Desktop/data/IMG/center_2020_04_16_11_55_12_882.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_12_882.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_12_882.jpg,0,0,0,1.512238E-06
/root/Desktop/data/IMG/center_2020_04_16_11_55_12_953.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_12_953.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_12_953.jpg,0,0,0,2.181051E-07
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_021.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_021.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_021.jpg,0,0,0,1.326914E-05
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_103.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_103.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_103.jpg,0,0,0,1.051453E-06
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_185.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_185.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_185.jpg,0,0,0,3.027036E-06
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_267.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_267.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_267.jpg,0,0,0,2.427794E-07
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_345.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_345.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_345.jpg,0,0,0,6.757399E-07
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_423.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_423.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_423.jpg,0,0,0,1.125544E-06
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_500.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_500.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_500.jpg,0,0,0,1.518663E-06
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_574.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_574.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_574.jpg,0,0,0,2.178476E-06
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_646.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_646.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_646.jpg,0,0,0,2.575769E-06
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_712.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_712.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_712.jpg,0,0,0,3.106611E-06
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_780.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_780.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_780.jpg,0,0,0,3.836793E-06
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_851.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_851.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_851.jpg,0,0.0521729,0,0.01055476
/root/Desktop/data/IMG/center_2020_04_16_11_55_13_926.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_13_926.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_13_926.jpg,0,0.2682452,0,0.2189237
/root/Desktop/data/IMG/center_2020_04_16_11_55_14_013.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_14_013.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_14_013.jpg,0,0.5189974,0,0.6084257
/root/Desktop/data/IMG/center_2020_04_16_11_55_14_090.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_14_090.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_14_090.jpg,0,0.5320587,0,1.14367
/root/Desktop/data/IMG/center_2020_04_16_11_55_14_168.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_14_168.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_14_168.jpg,0,0.3017642,0,1.520893
/root/Desktop/data/IMG/center_2020_04_16_11_55_14_738.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_14_738.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_14_738.jpg,-0.8000001,0,0,1.527245
/root/Desktop/data/IMG/center_2020_04_16_11_55_14_812.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_14_812.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_14_812.jpg,-1,0,0,1.487905
/root/Desktop/data/IMG/center_2020_04_16_11_55_14_885.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_14_885.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_14_885.jpg,-0.890209,0,0,1.476297
/root/Desktop/data/IMG/center_2020_04_16_11_55_14_965.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_14_965.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_14_965.jpg,-0.6517692,0,0,1.47011
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_036.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_036.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_036.jpg,-0.4375271,0,0,1.463243
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_121.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_121.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_121.jpg,-0.1825786,0,0,1.454214
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_197.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_197.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_197.jpg,0,0,0,1.44223
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_267.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_267.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_267.jpg,-0.05,0,0,1.43336
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_341.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_341.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_341.jpg,-0.25,0,0,1.418897
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_427.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_427.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_427.jpg,-0.45,0,0,1.401633
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_510.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_510.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_510.jpg,-0.6742237,0,0,1.38041
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_597.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_597.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_597.jpg,-0.4106104,0,0,1.370273
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_675.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_675.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_675.jpg,-0.1774778,0,0,1.361599
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_744.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_744.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_744.jpg,0,0,0,1.352946
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_819.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_819.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_819.jpg,0,0,0,1.342031
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_903.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_903.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_903.jpg,0,0,0,1.331254
/root/Desktop/data/IMG/center_2020_04_16_11_55_15_982.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_15_982.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_15_982.jpg,0,0,0,1.320563
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_049.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_049.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_049.jpg,0,0,0,1.312602
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_131.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_131.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_131.jpg,0,0,0,1.302063
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_216.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_216.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_216.jpg,-0.1,0,0,1.288454
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_297.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_297.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_297.jpg,-0.3,0,0,1.274747
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_378.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_378.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_378.jpg,-0.5000001,0,0,1.258593
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_466.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_466.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_466.jpg,-0.4625101,0,0,1.245907
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_547.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_547.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_547.jpg,-0.2200048,0,0,1.238619
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_628.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_628.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_628.jpg,0,0,0,1.228564
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_706.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_706.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_706.jpg,0,0,0,1.218664
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_781.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_781.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_781.jpg,0,0.05230808,0,1.220934
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_873.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_873.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_873.jpg,0,0.307497,0,1.390387
/root/Desktop/data/IMG/center_2020_04_16_11_55_16_944.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_16_944.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_16_944.jpg,0,0.5422289,0,1.799015
/root/Desktop/data/IMG/center_2020_04_16_11_55_17_029.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_17_029.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_17_029.jpg,0,0.3073618,0,2.213004
/root/Desktop/data/IMG/center_2020_04_16_11_55_17_102.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_17_102.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_17_102.jpg,0,0.1911814,0,2.334946
/root/Desktop/data/IMG/center_2020_04_16_11_55_17_186.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_17_186.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_17_186.jpg,0,0.4414866,0,2.682521
/root/Desktop/data/IMG/center_2020_04_16_11_55_17_264.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_17_264.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_17_264.jpg,0,0.6757593,0,3.228249
/root/Desktop/data/IMG/center_2020_04_16_11_55_17_349.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_17_349.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_17_349.jpg,0,0.6830378,0,3.93189
/root/Desktop/data/IMG/center_2020_04_16_11_55_17_426.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_17_426.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_17_426.jpg,0,0.4535379,0,4.431308
/root/Desktop/data/IMG/center_2020_04_16_11_55_17_512.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_17_512.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_17_512.jpg,0,0.1963391,0,4.691046
/root/Desktop/data/IMG/center_2020_04_16_11_55_17_589.jpg,/root/Desktop/data/IMG/left_2020_04_16_11_55_17_589.jpg,/root/Desktop/data/IMG/right_2020_04_16_11_55_17_589.jpg,-0.05,0,0,4.730633
